rep_n,trial_n,agent_type,a1,a2,stay,r,last_r,last_trans
91,145,MB,right,right,0,0,1,common
91,146,MB,right,left,1,0,0,common
91,147,MB,left,left,0,1,0,rare
91,148,MB,left,right,1,0,1,common
91,149,MB,right,left,0,1,0,rare
91,150,MB,left,left,0,0,1,rare
91,151,MB,left,left,1,0,0,common
91,152,MB,left,left,1,0,0,common
91,153,MB,left,left,1,1,0,common
91,154,MB,right,left,0,1,1,rare
91,155,MB,left,left,0,0,1,rare
91,156,MB,right,left,0,1,0,common
91,157,MB,right,left,1,1,1,common
91,158,MB,right,left,1,0,1,common
91,159,MB,left,left,0,1,0,common
91,160,MB,right,left,0,1,1,rare
91,161,MB,right,left,1,0,1,common
91,162,MB,left,left,0,1,0,common
91,163,MB,right,left,0,0,1,rare
91,164,MB,right,left,1,1,0,rare
91,165,MB,left,left,0,0,1,rare
91,166,MB,right,right,0,1,0,common
91,167,MB,left,right,0,0,1,rare
91,168,MB,right,left,0,0,0,common
91,169,MB,right,left,1,0,0,rare
91,170,MB,right,left,1,0,0,rare
91,171,MB,left,right,0,0,0,common
91,172,MB,right,right,0,1,0,common
91,173,MB,right,left,1,1,1,common
91,174,MB,left,right,0,0,1,common
91,175,MB,right,left,0,0,0,common
91,176,MB,left,right,0,1,0,rare
91,177,MB,right,right,0,0,1,common
91,178,MB,left,right,0,1,0,common
91,179,MB,right,right,0,0,1,rare
91,180,MB,left,right,0,0,0,rare
91,181,MB,left,right,1,1,0,common
91,182,MB,right,left,0,0,1,common
91,183,MB,left,right,0,0,0,rare
91,184,MB,right,left,0,1,0,common
91,185,MB,left,right,0,0,1,common
91,186,MB,right,left,0,1,0,common
91,187,MB,right,right,1,0,1,common
91,188,MB,right,left,1,1,0,common
91,189,MB,right,left,1,0,1,common
91,190,MB,right,right,1,0,0,rare
91,191,MB,left,right,0,0,0,rare
91,192,MB,right,left,0,1,0,rare
91,193,MB,right,left,1,1,1,common
91,194,MB,right,right,1,0,1,common
91,195,MB,right,right,1,0,0,common
91,196,MB,right,left,1,0,0,rare
91,197,MB,left,left,0,0,0,common
91,198,MB,left,right,1,1,0,common
91,199,MB,left,left,1,0,1,common
91,200,MB,left,left,1,1,0,rare
91,201,MB,right,left,0,1,1,rare
91,202,MB,right,right,1,1,1,common
91,203,MB,left,left,0,1,1,rare
91,204,MB,left,right,1,0,1,rare
91,205,MB,right,right,0,1,0,common
91,206,MB,left,left,0,0,1,common
91,207,MB,left,right,1,1,0,common
91,208,MB,left,left,1,0,1,common
91,209,MB,right,right,0,1,0,rare
91,210,MB,left,right,0,0,1,rare
91,211,MB,right,right,0,0,0,common
91,212,MB,left,right,0,0,0,common
91,213,MB,left,right,1,0,0,common
91,214,MB,left,left,1,1,0,common
91,215,MB,right,left,0,0,1,rare
91,216,MB,left,left,0,0,0,common
91,217,MB,left,right,1,0,0,common
91,218,MB,left,right,1,0,0,common
91,219,MB,right,right,0,1,0,common
91,220,MB,right,left,1,1,1,rare
91,221,MB,right,right,1,0,1,rare
91,222,MB,right,right,1,0,0,common
91,223,MB,right,left,1,1,0,common
91,224,MB,left,left,0,1,1,common
91,225,MB,left,right,1,0,1,rare
91,226,MB,left,left,1,1,0,common
91,227,MB,right,left,0,0,1,common
91,228,MB,right,left,1,0,0,rare
91,229,MB,right,right,1,0,0,common
91,230,MB,left,left,0,0,0,common
91,231,MB,right,left,0,1,0,common
91,232,MB,right,left,1,1,1,common
91,233,MB,left,left,0,1,1,common
91,234,MB,right,left,0,0,1,common
91,235,MB,left,left,0,0,0,rare
91,236,MB,right,left,0,1,0,common
91,237,MB,right,right,1,1,1,common
91,238,MB,left,left,0,0,1,rare
91,239,MB,right,left,0,0,0,common
91,240,MB,left,right,0,0,0,common
91,241,MB,right,right,0,1,0,common
91,242,MB,right,right,1,0,1,common
91,243,MB,right,right,1,1,0,common
91,244,MB,left,left,0,1,1,common
91,245,MB,left,left,1,0,1,rare
91,246,MB,left,left,1,1,0,common
91,247,MB,right,right,0,0,1,rare
91,248,MB,right,left,1,1,0,rare
91,249,MB,right,right,1,0,1,common
92,0,MF,left,left,0,1,,
92,1,MF,left,right,1,0,1,rare
92,2,MF,right,left,0,1,0,common
92,3,MF,right,left,1,0,1,rare
92,4,MF,right,left,1,0,0,common
92,5,MF,right,left,1,1,0,common
92,6,MF,right,left,1,0,1,rare
92,7,MF,right,right,1,1,0,common
92,8,MF,right,right,1,1,1,common
92,9,MF,right,left,1,0,1,common
92,10,MF,right,left,1,0,0,common
92,11,MF,right,right,1,0,0,rare
92,12,MF,left,left,0,1,0,rare
92,13,MF,right,left,0,1,1,common
92,14,MF,right,right,1,1,1,rare
92,15,MF,right,right,1,1,1,common
92,16,MF,right,left,1,1,1,common
92,17,MF,left,right,0,0,1,rare
92,18,MF,right,left,0,0,0,rare
92,19,MF,left,right,0,0,0,common
92,20,MF,left,left,1,0,0,rare
92,21,MF,left,right,1,1,0,common
92,22,MF,right,right,0,0,1,rare
92,23,MF,left,right,0,0,0,common
92,24,MF,left,left,1,0,0,common
92,25,MF,right,left,0,1,0,common
92,26,MF,left,right,0,1,1,rare
92,27,MF,left,left,1,0,1,common
92,28,MF,right,left,0,0,0,common
92,29,MF,left,right,0,1,0,common
92,30,MF,right,right,0,0,1,common
92,31,MF,left,left,0,0,0,rare
92,32,MF,right,left,0,1,0,common
92,33,MF,right,right,1,1,1,rare
92,34,MF,right,right,1,0,1,common
92,35,MF,right,right,1,1,0,rare
92,36,MF,right,right,1,0,1,common
92,37,MF,right,right,1,1,0,common
92,38,MF,right,left,1,1,1,common
92,39,MF,right,right,1,1,1,common
92,40,MF,right,left,1,0,1,common
92,41,MF,right,right,1,1,0,common
92,42,MF,right,right,1,1,1,common
92,43,MF,right,left,1,0,1,common
92,44,MF,right,left,1,0,0,rare
92,45,MF,left,right,0,0,0,common
92,46,MF,right,left,0,0,0,rare
92,47,MF,right,right,1,1,0,common
92,48,MF,right,left,1,1,1,common
92,49,MF,left,left,0,1,1,common
92,50,MF,right,left,0,0,1,common
92,51,MF,right,left,1,0,0,rare
92,52,MF,right,right,1,0,0,common
92,53,MF,right,left,1,0,0,common
92,54,MF,right,right,1,1,0,rare
92,55,MF,right,right,1,1,1,rare
92,56,MF,left,right,0,0,1,common
92,57,MF,right,right,0,1,0,common
92,58,MF,left,right,0,0,1,common
92,59,MF,right,right,0,1,0,common
92,60,MF,right,right,1,0,1,common
92,61,MF,right,right,1,1,0,common
92,62,MF,right,right,1,1,1,common
92,63,MF,right,right,1,0,1,common
92,64,MF,left,left,0,0,0,common
92,65,MF,right,left,0,0,0,rare
92,66,MF,right,right,1,0,0,rare
92,67,MF,right,left,1,0,0,rare
92,68,MF,left,right,0,1,0,rare
92,69,MF,left,left,1,1,1,rare
92,70,MF,right,left,0,0,1,common
92,71,MF,left,left,0,0,0,rare
92,72,MF,right,right,0,1,0,common
92,73,MF,left,right,0,0,1,rare
92,74,MF,right,left,0,1,0,rare
92,75,MF,left,right,0,1,1,common
92,76,MF,right,left,0,0,1,rare
92,77,MF,right,right,1,1,0,common
92,78,MF,right,right,1,1,1,common
92,79,MF,left,right,0,0,1,common
92,80,MF,right,right,0,0,0,common
92,81,MF,right,left,1,0,0,common
92,82,MF,left,left,0,0,0,rare
92,83,MF,left,right,1,1,0,common
92,84,MF,left,left,1,1,1,common
92,85,MF,right,right,0,0,1,common
92,86,MF,left,right,0,0,0,common
92,87,MF,left,left,1,1,0,rare
92,88,MF,right,left,0,0,1,common
92,89,MF,left,right,0,0,0,common
92,90,MF,left,left,1,1,0,common
92,91,MF,left,left,1,0,1,common
92,92,MF,left,left,1,0,0,common
92,93,MF,left,right,1,0,0,common
92,94,MF,right,left,0,0,0,common
92,95,MF,right,right,1,1,0,common
92,96,MF,left,right,0,1,1,common
92,97,MF,right,right,0,0,1,rare
92,98,MF,right,right,1,1,0,common
92,99,MF,left,right,0,0,1,common
92,100,MF,left,right,1,1,0,rare
92,101,MF,right,right,0,0,1,rare
92,102,MF,left,right,0,0,0,rare
92,103,MF,right,right,0,0,0,common
92,104,MF,left,right,0,1,0,common
92,105,MF,left,right,1,0,1,rare
92,106,MF,right,left,0,1,0,common
92,107,MF,right,left,1,0,1,rare
92,108,MF,right,right,1,0,0,rare
92,109,MF,right,left,1,1,0,common
92,110,MF,right,right,1,1,1,rare
92,111,MF,left,left,0,0,1,common
92,112,MF,left,right,1,0,0,common
92,113,MF,right,left,0,0,0,rare
92,114,MF,right,right,1,1,0,common
92,115,MF,right,right,1,0,1,common
92,116,MF,left,left,0,1,0,common
92,117,MF,left,right,1,1,1,rare
92,118,MF,left,left,1,0,1,common
92,119,MF,right,right,0,0,0,rare
92,120,MF,right,right,1,1,0,common
92,121,MF,left,right,0,0,1,common
92,122,MF,right,right,0,0,0,common
92,123,MF,left,right,0,1,0,common
92,124,MF,left,right,1,0,1,common
92,125,MF,right,right,0,0,0,common
92,126,MF,right,left,1,1,0,common
92,127,MF,left,right,0,1,1,common
92,128,MF,left,right,1,1,1,common
92,129,MF,left,left,1,1,1,common
92,130,MF,right,right,0,0,1,rare
92,131,MF,right,left,1,0,0,common
92,132,MF,right,left,1,1,0,common
92,133,MF,left,right,0,1,1,common
92,134,MF,left,right,1,1,1,common
92,135,MF,left,left,1,0,1,common
92,136,MF,right,left,0,0,0,rare
92,137,MF,right,left,1,1,0,common
92,138,MF,left,left,0,0,1,common
92,139,MF,left,left,1,0,0,rare
92,140,MF,left,left,1,1,0,rare
92,141,MF,right,left,0,0,1,rare
92,142,MF,right,left,1,0,0,common
92,143,MF,right,left,1,0,0,common
92,144,MF,right,right,1,0,0,common
92,145,MF,right,right,1,0,0,common
92,146,MF,left,right,0,0,0,common
92,147,MF,left,right,1,0,0,rare
92,148,MF,left,left,1,0,0,rare
92,149,MF,left,right,1,1,0,common
92,150,MF,right,left,0,0,1,common
92,151,MF,left,left,0,1,0,common
92,152,MF,right,right,0,1,1,rare
92,153,MF,right,right,1,0,1,common
92,154,MF,left,right,0,1,0,rare
92,155,MF,right,left,0,0,1,common
92,156,MF,left,left,0,1,0,common
92,157,MF,left,left,1,0,1,rare
92,158,MF,left,left,1,0,0,rare
92,159,MF,left,right,1,1,0,rare
92,160,MF,right,right,0,0,1,common
92,161,MF,left,right,0,0,0,common
92,162,MF,right,left,0,1,0,common
92,163,MF,right,right,1,0,1,common
92,164,MF,left,right,0,1,0,common
92,165,MF,right,left,0,1,1,common
92,166,MF,right,right,1,1,1,common
92,167,MF,left,right,0,1,1,common
92,168,MF,left,right,1,0,1,common
92,169,MF,left,right,1,1,0,rare
92,170,MF,right,left,0,0,1,common
92,171,MF,right,right,1,0,0,common
92,172,MF,left,right,0,1,0,common
92,173,MF,left,right,1,1,1,common
92,174,MF,right,right,0,1,1,common
92,175,MF,right,right,1,0,1,common
92,176,MF,left,right,0,1,0,common
92,177,MF,right,right,0,1,1,rare
92,178,MF,left,left,0,1,1,rare
92,179,MF,right,right,0,0,1,rare
92,180,MF,left,left,0,1,0,common
92,181,MF,right,left,0,1,1,rare
92,182,MF,right,left,1,0,1,common
92,183,MF,right,left,1,0,0,common
92,184,MF,left,right,0,0,0,common
92,185,MF,left,right,1,1,0,common
92,186,MF,left,right,1,0,1,rare
92,187,MF,left,left,1,1,0,common
92,188,MF,right,left,0,0,1,common
92,189,MF,right,right,1,1,0,rare
92,190,MF,left,right,0,0,1,common
92,191,MF,right,left,0,0,0,rare
92,192,MF,left,left,0,1,0,common
92,193,MF,left,right,1,1,1,common
92,194,MF,right,left,0,0,1,common
92,195,MF,right,left,1,0,0,common
92,196,MF,right,right,1,1,0,rare
92,197,MF,right,right,1,0,1,rare
92,198,MF,right,right,1,0,0,common
92,199,MF,right,right,1,0,0,rare
92,200,MF,left,right,0,1,0,rare
92,201,MF,right,right,0,0,1,common
92,202,MF,left,right,0,1,0,common
92,203,MF,left,right,1,1,1,rare
92,204,MF,left,right,1,1,1,rare
92,205,MF,left,right,1,0,1,common
92,206,MF,left,right,1,0,0,common
92,207,MF,right,right,0,0,0,common
92,208,MF,left,left,0,0,0,common
92,209,MF,right,left,0,0,0,common
92,210,MF,left,right,0,0,0,rare
92,211,MF,left,right,1,1,0,common
92,212,MF,right,left,0,1,1,common
92,213,MF,left,left,0,0,1,common
92,214,MF,left,left,1,0,0,common
92,215,MF,left,left,1,0,0,rare
92,216,MF,left,right,1,0,0,common
92,217,MF,right,right,0,0,0,rare
92,218,MF,right,left,1,0,0,common
92,219,MF,left,right,0,1,0,common
92,220,MF,right,left,0,0,1,common
92,221,MF,right,right,1,0,0,common
92,222,MF,right,right,1,0,0,rare
92,223,MF,left,right,0,1,0,rare
92,224,MF,right,right,0,1,1,common
92,225,MF,left,left,0,0,1,common
92,226,MF,left,right,1,1,0,common
92,227,MF,left,right,1,0,1,common
92,228,MF,right,right,0,1,0,rare
92,229,MF,right,left,1,1,1,common
92,230,MF,left,right,0,1,1,common
92,231,MF,right,left,0,1,1,common
92,232,MF,right,right,1,1,1,common
92,233,MF,right,left,1,0,1,rare
92,234,MF,left,right,0,1,0,common
92,235,MF,left,right,1,0,1,common
92,236,MF,right,left,0,0,0,common
92,237,MF,left,left,0,0,0,common
92,238,MF,left,left,1,0,0,common
92,239,MF,left,left,1,0,0,common
92,240,MF,right,right,0,1,0,common
92,241,MF,right,right,1,1,1,common
92,242,MF,right,right,1,0,1,rare
92,243,MF,right,right,1,1,0,common
92,244,MF,right,left,1,0,1,common
92,245,MF,left,right,0,0,0,common
92,246,MF,left,right,1,0,0,rare
92,247,MF,right,right,0,1,0,rare
92,248,MF,right,right,1,0,1,common
92,249,MF,right,right,1,0,0,rare
92,0,MB,left,right,0,0,,
92,1,MB,left,left,1,0,0,rare
92,2,MB,right,right,0,1,0,common
92,3,MB,right,left,1,1,1,common
92,4,MB,left,right,0,0,1,common
92,5,MB,right,left,0,0,0,rare
92,6,MB,right,right,1,1,0,common
92,7,MB,right,right,1,0,1,common
92,8,MB,left,left,0,0,0,common
92,9,MB,right,left,0,0,0,common
92,10,MB,left,left,0,0,0,common
92,11,MB,left,left,1,0,0,rare
92,12,MB,right,left,0,0,0,common
92,13,MB,left,right,0,0,0,rare
92,14,MB,right,right,0,0,0,common
92,15,MB,left,right,0,1,0,common
92,16,MB,left,right,1,1,1,rare
92,17,MB,right,right,0,1,1,common
92,18,MB,left,right,0,0,1,common
92,19,MB,right,right,0,0,0,common
92,20,MB,right,right,1,1,0,rare
92,21,MB,left,left,0,0,1,common
92,22,MB,left,right,1,0,0,common
92,23,MB,left,right,1,0,0,common
92,24,MB,left,right,1,1,0,common
92,25,MB,right,right,0,1,1,common
92,26,MB,right,right,1,1,1,common
92,27,MB,right,right,1,1,1,rare
92,28,MB,right,right,1,0,1,rare
92,29,MB,left,right,0,1,0,common
92,30,MB,right,right,0,1,1,common
92,31,MB,left,right,0,1,1,rare
92,32,MB,left,right,1,1,1,common
92,33,MB,right,right,0,1,1,common
92,34,MB,right,left,1,1,1,common
92,35,MB,left,right,0,1,1,common
92,36,MB,left,right,1,0,1,common
92,37,MB,left,right,1,1,0,rare
92,38,MB,left,right,1,1,1,common
92,39,MB,right,left,0,0,1,common
92,40,MB,right,right,1,0,0,common
92,41,MB,left,right,0,1,0,rare
92,42,MB,right,left,0,0,1,common
92,43,MB,right,right,1,1,0,rare
92,44,MB,left,left,0,0,1,common
92,45,MB,right,left,0,1,0,rare
92,46,MB,right,right,1,1,1,common
92,47,MB,left,right,0,0,1,rare
92,48,MB,left,right,1,0,0,rare
92,49,MB,right,left,0,0,0,common
92,50,MB,right,right,1,1,0,common
92,51,MB,right,right,1,1,1,common
92,52,MB,right,right,1,1,1,common
92,53,MB,right,right,1,0,1,common
92,54,MB,right,right,1,0,0,rare
92,55,MB,right,right,1,1,0,rare
92,56,MB,right,left,1,0,1,rare
92,57,MB,right,right,1,1,0,rare
92,58,MB,right,right,1,0,1,rare
92,59,MB,right,left,1,0,0,rare
92,60,MB,left,right,0,1,0,common
92,61,MB,right,right,0,1,1,rare
92,62,MB,left,right,0,1,1,common
92,63,MB,right,right,0,0,1,common
92,64,MB,right,right,1,0,0,rare
92,65,MB,right,right,1,0,0,rare
92,66,MB,right,right,1,1,0,common
92,67,MB,left,right,0,0,1,rare
92,68,MB,left,left,1,0,0,rare
92,69,MB,right,left,0,1,0,common
92,70,MB,left,left,0,0,1,common
92,71,MB,left,right,1,1,0,common
92,72,MB,left,left,1,0,1,common
92,73,MB,left,left,1,1,0,rare
92,74,MB,left,right,1,1,1,rare
92,75,MB,left,left,1,0,1,common
92,76,MB,right,right,0,1,0,rare
92,77,MB,left,right,0,1,1,rare
92,78,MB,right,right,0,1,1,common
92,79,MB,right,right,1,1,1,common
92,80,MB,left,right,0,0,1,common
92,81,MB,right,right,0,0,0,common
92,82,MB,left,right,0,1,0,common
92,83,MB,right,right,0,0,1,rare
92,84,MB,right,right,1,1,0,rare
92,85,MB,left,right,0,1,1,rare
92,86,MB,right,left,0,0,1,common
92,87,MB,left,right,0,1,0,common
92,88,MB,left,right,1,1,1,common
92,89,MB,left,right,1,1,1,common
92,90,MB,right,right,0,0,1,common
92,91,MB,left,right,0,1,0,common
92,92,MB,left,right,1,1,1,rare
92,93,MB,left,right,1,1,1,common
92,94,MB,left,right,1,1,1,common
92,95,MB,right,right,0,1,1,common
92,96,MB,left,right,0,1,1,common
92,97,MB,right,left,0,0,1,rare
92,98,MB,right,right,1,1,0,rare
92,99,MB,right,right,1,0,1,common
92,100,MB,left,right,0,0,0,common
92,101,MB,left,right,1,0,0,rare
92,102,MB,right,left,0,0,0,common
92,103,MB,left,right,0,0,0,common
92,104,MB,left,left,1,1,0,common
92,105,MB,right,left,0,1,1,common
92,106,MB,right,left,1,1,1,common
92,107,MB,left,left,0,0,1,common
92,108,MB,left,left,1,0,0,rare
92,109,MB,right,right,0,0,0,common
92,110,MB,right,left,1,1,0,common
92,111,MB,right,right,1,1,1,common
92,112,MB,left,left,0,1,1,rare
92,113,MB,left,left,1,1,1,rare
92,114,MB,right,left,0,1,1,rare
92,115,MB,right,right,1,1,1,common
92,116,MB,right,left,1,1,1,rare
92,117,MB,right,left,1,1,1,common
92,118,MB,right,left,1,0,1,common
92,119,MB,right,right,1,0,0,common
92,120,MB,left,right,0,1,0,common
92,121,MB,left,right,1,1,1,common
92,122,MB,right,right,0,0,1,common
92,123,MB,left,left,0,0,0,common
92,124,MB,left,right,1,1,0,common
92,125,MB,left,right,1,1,1,common
92,126,MB,left,right,1,0,1,common
92,127,MB,left,left,1,1,0,common
92,128,MB,left,left,1,0,1,rare
92,129,MB,right,right,0,0,0,common
92,130,MB,left,right,0,0,0,common
92,131,MB,right,right,0,1,0,common
92,132,MB,right,left,1,1,1,common
92,133,MB,right,left,1,1,1,common
92,134,MB,left,right,0,0,1,common
92,135,MB,right,left,0,1,0,common
92,136,MB,right,left,1,1,1,common
92,137,MB,right,left,1,0,1,common
92,138,MB,right,right,1,0,0,common
92,139,MB,right,left,1,0,0,common
92,140,MB,right,left,1,1,0,common
92,141,MB,right,right,1,1,1,common
92,142,MB,left,left,0,1,1,common
92,143,MB,left,left,1,1,1,common
92,144,MB,right,right,0,0,1,rare
92,145,MB,left,left,0,0,0,rare
92,146,MB,left,right,1,0,0,common
92,147,MB,left,left,1,1,0,common
92,148,MB,left,right,1,1,1,rare
92,149,MB,left,right,1,1,1,common
92,150,MB,right,left,0,0,1,common
92,151,MB,left,left,0,0,0,rare
92,152,MB,right,left,0,1,0,common
92,153,MB,right,right,1,1,1,common
92,154,MB,right,right,1,0,1,common
92,155,MB,left,left,0,0,0,rare
92,156,MB,left,right,1,1,0,common
92,157,MB,right,right,0,1,1,common
92,158,MB,right,right,1,0,1,common
92,159,MB,left,right,0,1,0,rare
92,160,MB,right,left,0,1,1,common
92,161,MB,left,left,0,0,1,common
92,162,MB,right,left,0,0,0,rare
92,163,MB,left,right,0,1,0,rare
92,164,MB,right,right,0,1,1,common
92,165,MB,left,left,0,1,1,rare
92,166,MB,left,right,1,1,1,rare
92,167,MB,left,right,1,1,1,common
92,168,MB,right,right,0,0,1,common
92,169,MB,right,right,1,0,0,common
92,170,MB,left,right,0,1,0,common
92,171,MB,left,right,1,1,1,common
92,172,MB,right,left,0,1,1,common
92,173,MB,left,left,0,1,1,common
92,174,MB,right,left,0,0,1,rare
92,175,MB,right,left,1,1,0,rare
92,176,MB,right,left,1,1,1,common
92,177,MB,right,left,1,1,1,rare
92,178,MB,left,left,0,1,1,common
92,179,MB,left,left,1,1,1,rare
92,180,MB,left,right,1,1,1,common
92,181,MB,left,left,1,0,1,common
92,182,MB,right,left,0,1,0,common
92,183,MB,left,right,0,0,1,common
92,184,MB,left,left,1,0,0,common
92,185,MB,left,left,1,1,0,common
92,186,MB,left,right,1,1,1,rare
92,187,MB,right,left,0,1,1,common
92,188,MB,left,right,0,1,1,common
92,189,MB,right,left,0,1,1,common
92,190,MB,left,left,0,0,1,common
92,191,MB,right,left,0,0,0,common
92,192,MB,left,left,0,0,0,common
92,193,MB,right,left,0,1,0,common
92,194,MB,right,right,1,0,1,common
92,195,MB,left,right,0,1,0,common
92,196,MB,right,left,0,0,1,common
92,197,MB,left,right,0,1,0,common
92,198,MB,left,right,1,1,1,common
92,199,MB,right,right,0,1,1,common
92,200,MB,left,right,0,0,1,rare
92,201,MB,right,right,0,1,0,common
92,202,MB,left,right,0,1,1,rare
92,203,MB,left,right,1,0,1,common
92,204,MB,left,right,1,0,0,common
92,205,MB,left,left,1,1,0,rare
92,206,MB,right,left,0,0,1,common
92,207,MB,left,right,0,0,0,common
92,208,MB,left,left,1,1,0,rare
92,209,MB,right,right,0,0,1,rare
92,210,MB,left,right,0,1,0,common
92,211,MB,left,left,1,0,1,common
92,212,MB,left,left,1,0,0,common
92,213,MB,right,left,0,1,0,rare
92,214,MB,left,right,0,0,1,common
92,215,MB,right,left,0,1,0,rare
92,216,MB,right,left,1,0,1,common
92,217,MB,right,left,1,0,0,common
92,218,MB,right,right,1,0,0,common
92,219,MB,left,right,0,1,0,rare
92,220,MB,left,right,1,0,1,common
92,221,MB,right,right,0,1,0,rare
92,222,MB,left,right,0,1,1,rare
92,223,MB,left,right,1,1,1,common
92,224,MB,right,left,0,0,1,common
92,225,MB,left,right,0,0,0,common
92,226,MB,left,right,1,1,0,rare
92,227,MB,left,right,1,1,1,common
92,228,MB,right,right,0,1,1,common
92,229,MB,left,right,0,0,1,rare
92,230,MB,left,left,1,1,0,rare
92,231,MB,right,left,0,1,1,rare
92,232,MB,left,right,0,0,1,common
92,233,MB,right,left,0,0,0,common
92,234,MB,right,left,1,0,0,rare
92,235,MB,right,right,1,0,0,common
92,236,MB,left,right,0,1,0,rare
92,237,MB,right,right,0,0,1,common
92,238,MB,right,left,1,1,0,rare
92,239,MB,right,right,1,1,1,common
92,240,MB,left,right,0,0,1,common
92,241,MB,left,right,1,0,0,common
92,242,MB,left,left,1,0,0,common
92,243,MB,right,right,0,1,0,rare
92,244,MB,right,right,1,0,1,common
92,245,MB,right,right,1,0,0,rare
92,246,MB,left,left,0,0,0,common
92,247,MB,right,right,0,0,0,common
92,248,MB,left,right,0,0,0,common
92,249,MB,left,left,1,0,0,rare
93,0,MF,left,right,0,1,,
93,1,MF,left,left,1,0,1,rare
93,2,MF,left,right,1,0,0,common
93,3,MF,left,left,1,0,0,rare
93,4,MF,left,right,1,0,0,common
93,5,MF,left,left,1,1,0,rare
93,6,MF,right,left,0,1,1,common
93,7,MF,right,left,1,0,1,rare
93,8,MF,left,right,0,0,0,common
93,9,MF,left,left,1,0,0,rare
93,10,MF,right,left,0,0,0,common
93,11,MF,left,left,0,1,0,rare
93,12,MF,right,right,0,0,1,common
93,13,MF,right,left,1,0,0,common
93,14,MF,right,left,1,0,0,rare
93,15,MF,left,right,0,1,0,rare
93,16,MF,left,right,1,1,1,common
93,17,MF,left,right,1,0,1,common
93,18,MF,left,right,1,0,0,common
93,19,MF,left,right,1,0,0,rare
93,20,MF,right,right,0,1,0,rare
93,21,MF,left,right,0,1,1,common
93,22,MF,left,right,1,0,1,rare
93,23,MF,left,right,1,0,0,common
93,24,MF,left,right,1,0,0,common
93,25,MF,left,right,1,0,0,common
93,26,MF,left,right,1,1,0,common
93,27,MF,left,right,1,1,1,common
93,28,MF,right,right,0,0,1,rare
93,29,MF,left,left,0,1,0,rare
93,30,MF,left,right,1,0,1,common
93,31,MF,left,left,1,1,0,common
93,32,MF,left,right,1,0,1,common
93,33,MF,right,right,0,0,0,rare
93,34,MF,right,left,1,0,0,common
93,35,MF,right,right,1,1,0,rare
93,36,MF,left,right,0,1,1,rare
93,37,MF,left,right,1,1,1,rare
93,38,MF,right,right,0,0,1,common
93,39,MF,right,right,1,0,0,rare
